_time,AP_channel,RSSI,bssid,channel_width,client_mode,client_name,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,mac,obstacles,radio,router_connected_time_sec,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_bytes,router_rx_drop_misc,router_rx_duration_us,router_rx_packets,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_bytes,router_tx_duration_us,router_tx_failed,router_tx_packets,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_strongest_ssid,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,ssid,stored_at,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-06-08 20:22:49.361000+00:00,48,-79,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.019498133134545736,5792,33.212,32.94444444444444,52.81,32,suite,cc:0d:f2:26:b1:f7,2,5ghz,28169,5.242,-92,1,15273789,5,4512191,16179,27.0,-92,-94,1,38329499,9517098,15653,29148,6.0,15648,,0,1,-45,Dias_5G,17,26.835494951514544,11.233628409879973,069-5G,2026-06-08T20:22:54.842Z,2.884431709646609,1208,333.62
2026-06-08 20:24:09.184000+00:00,48,-66,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.001999384498871397,2896,2.829,2.0166666666666666,4.701,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,13620,153.7,,1,23798975,0,4798798,31445,117.0,-93,-94,,153991780,7431655,23671,106209,175.6,23670,3,4,1,-41,Dias_5G,36,112.40303065628986,16.480971024324063,069-5G,2026-06-08T20:24:41.945Z,0.14743049705139005,63,3.108
2026-06-08 20:26:16.364000+00:00,48,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.018459734067643195,5792,18.52,22.777777777777775,46.46999999999999,65,suite,08:aa:55:1d:45:66,2,5ghz,28375,5.242,-91,1,13788879,1,5586127,15210,40.5,-90,-89,1,37709824,8542475,19318,28624,6.0,19289,,1,1,-47,Dias_5G,21,27.67133786485406,10.082461538461539,069-5G,2026-06-08T20:26:20.752Z,2.5494379798068674,1159,1657.932
2026-06-08 20:28:11.150000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.009221467031811854,4344,32.883,18.14222222222222,33.212,97,suite,cc:0d:f2:26:b1:f7,2,5ghz,28490,5.242,-92,1,19212745,2,4350847,20300,40.5,-93,-93,0,56378402,8248559,16770,41742,6.0,16764,,0,1,-47,Dias_5G,17,41.04671380067905,14.076234922515052,069-5G,2026-06-08T20:28:15.640Z,0.07242628039317124,42,341.305
2026-06-08 20:29:38.673000+00:00,48,-70,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.0020677651183332855,2896,2.663,14.515555555555556,12.944,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,13949,202.796,-92,1,25471067,0,4911138,32329,117.0,-91,-86,1,150736914,7170168,24495,104451,234.0,24494,3,4,8,-48,Bosque,36,111.32440989502922,19.995938865154717,069-5G,2026-06-08T20:30:11.174Z,0.14513788098693758,42,2.61
2026-06-08 20:31:38.144000+00:00,48,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.03448516756743025,8688,35.253,34.111111111111114,43.93,65,suite,08:aa:55:1d:45:66,2,5ghz,28697,5.242,-92,1,15640476,1,5178183,16318,54.0,-91,-90,2,32186110,8940145,12924,25079,6.0,12890,,1,1,-47,Dias_5G,17,22.640185525789683,11.417690406121247,069-5G,2026-06-08T20:31:42.417Z,2.1202526109546387,1212,1407.104
2026-06-08 20:33:32.040000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.008182461353692543,4344,33.796,14.166666666666666,28.5,130,suite,cc:0d:f2:26:b1:f7,2,5ghz,28811,5.242,-92,1,16722397,0,4544811,26231,40.5,-92,-92,0,64103075,9022300,23038,46256,6.0,23011,,0,1,-45,Dias_5G,17,46.091252747252746,11.771311078286558,069-5G,2026-06-08T20:33:37.080Z,0.1231647475122676,63,711.019
2026-06-08 20:35:08.906000+00:00,48,-70,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,4,13.0,0.002170709252864062,2896,2.433,3.4111111111111114,5.723,58,suite,c0:b5:d7:1a:c1:a1,2,5ghz,14280,202.78,-91,1,27021934,0,5186580,32437,117.0,-91,-86,0,143026848,7079390,24398,99883,234.0,24396,3,3,1,-38,Dias_5G,30,106.20941829306788,17.5703637181113,069-5G,2026-06-08T20:35:41.524Z,0.12533198054370207,42,2.703
2026-06-08 20:36:59.800000+00:00,48,-72,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,13.0,0.03698046028754862,8688,9.423,27.225555555555548,33.287,97,suite,08:aa:55:1d:45:66,2,5ghz,29019,5.242,-92,1,15096197,3,6039803,16220,13.5,-89,-89,3,30118451,9397790,13664,23780,6.0,13649,,0,8,-58,Bosque,15,20.958944633220067,11.07172586911047,069-5G,2026-06-08T20:37:04.862Z,2.1644339374835826,1236,705.805
2026-06-08 20:38:53.531000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.15113678240645384,21720,25.605,88.17777777777778,144.62,130,suite,cc:0d:f2:26:b1:f7,2,5ghz,29135,5.242,-92,1,9846607,9,5053231,10335,6.5,-88,-88,4,20141267,7767112,11848,16478,6.0,11825,,0,1,-48,Dias_5G,16,13.393646143099492,7.204913762198765,069-5G,2026-06-08T20:39:00.915Z,2.602550844536367,1208,1395.264
2026-06-08 20:40:38.257000+00:00,48,-70,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,3,13.0,0.008609716326495665,1448,2.76,3.552222222222222,9.45,6,suite,c0:b5:d7:1a:c1:a1,2,5ghz,14615,5.242,-90,1,354652,0,926791,3331,13.0,-84,-86,6,22164407,2112811,9404,15052,6.0,9403,3,2,1,-38,Dias_5G,33,11.151962199585915,0.017703567448683892,069-5G,2026-06-08T20:41:17.296Z,15.728012343947258,4485,5.989
2026-06-08 20:42:22.269000+00:00,48,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,13.0,0.0,0,0.0,0.0,0.0,65,suite,08:aa:55:1d:45:66,2,5ghz,29340,5.242,-89,1,310800,34,525656,692,6.5,-89,-89,0,155442,767767,648,390,6.0,640,,0,1,-47,Dias_5G,18,0.0,1.2978661334856707,069-5G,2026-06-08T20:42:25.758Z,9.84616274362385,3405,251.256
2026-06-08 20:46:13.526000+00:00,48,-69,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.04940842959674122,5792,2.759,149.2888888888889,409.04,6,suite,c0:b5:d7:1a:c1:a1,2,5ghz,14955,51.585,-90,1,379601,0,794804,3021,13.0,-83,-83,6,15744337,2046405,7347,10801,58.5,7341,3,4,1,-44,Dias_5G,35,6.809887422813338,0.19489890287558,069-5G,2026-06-08T20:46:56.389Z,0.0,0,34.67
2026-06-08 20:47:43.121000+00:00,48,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,13.0,0.0,0,0.0,295.5333333333333,330.425,32,suite,08:aa:55:1d:45:66,2,5ghz,29661,5.242,,1,195033,97,341704,707,6.5,-88,-89,,367707,1824852,1068,469,6.0,1047,,0,1,-48,Dias_5G,18,0.09170454772613693,1.1975741886361473,069-5G,2026-06-08T20:47:46.593Z,0.0,0,262.585
2026-06-08 20:49:27.249000+00:00,48,-79,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.02554045579977186,7240,31.373,19.9,40.74,65,suite,cc:0d:f2:26:b1:f7,2,5ghz,29766,5.242,,1,8660352,203,4261979,15848,29.3,-93,-94,,34449269,9581978,10957,25491,6.0,10923,,0,1,-46,Dias_5G,14,24.29052740888667,6.403832939322301,069-5G,2026-06-08T20:49:31.965Z,0.14737186834779759,63,247.15
2026-06-08 20:51:51.426000+00:00,48,-69,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.5649750739638278,299736,2.121,5.791111111111111,9.706,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,15283,202.78,-92,1,23760275,0,4515383,22634,117.0,-91,-86,1,59949329,3671884,11747,44347,234.0,11741,3,4,1,-41,Dias_5G,30,42.55621156867599,18.98543307169263,069-5G,2026-06-08T20:52:24.524Z,0.22714981070849108,84,2.688
2026-06-08 20:53:04.017000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.03911297816156037,5792,80.645,20.14888888888889,22.026999999999997,65,suite,08:aa:55:1d:45:66,2,5ghz,29983,5.242,-91,1,12275850,11,4628864,12694,54.0,-91,-92,0,19077950,10287892,9410,15907,6.0,9370,,1,1,-46,Dias_5G,15,12.577880847660936,8.950623920595534,069-5G,2026-06-08T20:53:08.323Z,4.355947399880454,2332,1812.561
2026-06-08 20:54:48.221000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.021619536177337532,5792,37.763,31.05777777777777,37.67400000000001,130,suite,cc:0d:f2:26:b1:f7,2,5ghz,30090,5.242,-92,1,11305204,2,4645153,16950,6.5,-90,-89,3,35147465,9482046,14054,26770,6.0,13987,,0,1,-48,Dias_5G,15,24.307517186250998,7.530353959665519,069-5G,2026-06-08T20:54:55.558Z,6.634383413167372,3795,1271.231
2026-06-08 20:57:21.198000+00:00,48,-70,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.0036404414427451586,5792,2.501,2.8377777777777777,6.296,58,suite,c0:b5:d7:1a:c1:a1,2,5ghz,15612,202.78,-92,1,23677813,0,4805760,31096,117.0,-92,-86,0,170392316,7609832,21926,116902,234.0,21925,3,4,1,-38,Dias_5G,34,127.06224443005893,16.56212851304902,069-5G,2026-06-08T20:57:53.609Z,0.17559017809860922,63,2.757
2026-06-08 20:58:25.726000+00:00,48,-75,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.08634408643186164,7240,28.623,27.731111111111115,60.831999999999994,65,suite,08:aa:55:1d:45:66,2,5ghz,30304,5.742,-92,1,14674521,3,4948764,12818,29.3,-91,-94,1,11348333,9994784,5572,11470,6.5,5546,,1,1,-47,Dias_5G,19,7.545974212893554,10.662452062754213,069-5G,2026-06-08T20:58:29.268Z,0.3006585854729407,126,671.48
2026-06-08 21:00:11.836000+00:00,48,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.008613715319088184,2896,30.611,27.65555555555555,41.88,130,suite,cc:0d:f2:26:b1:f7,2,5ghz,30412,25.343,,2,9657627,8,4294091,12742,54.0,-93,-94,,40175423,9713846,13906,29581,29.3,13878,,0,1,-47,Dias_5G,14,28.507013693153425,6.978008740564164,069-5G,2026-06-08T21:00:17.802Z,0.10235248245386015,63,1087.543
2026-06-08 21:02:50.301000+00:00,48,-70,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.010029040721977897,14480,3.172,2.1399999999999997,5.684,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,15941,25.343,-91,1,20136263,0,4297731,28067,58.6,-91,-85,0,156079612,7511762,21618,106931,29.3,21616,3,4,1,-38,Dias_5G,33,115.4848642055486,16.070790589283565,069-5G,2026-06-08T21:03:22.924Z,0.36175710594315247,105,3.093
2026-06-08 21:03:46.641000+00:00,48,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.1717197940052456,15928,35.842,42.23555555555556,49.038000000000004,65,suite,08:aa:55:1d:45:66,2,5ghz,30625,5.242,-92,1,10960180,1,4795679,10675,13.5,-89,-89,2,13549307,10711233,7705,12648,6.0,7668,,1,1,-47,Dias_5G,19,8.386092172348295,8.070744819419774,069-5G,2026-06-08T21:03:51.085Z,3.949119703479067,2344,1064.331
2026-06-08 21:05:34.104000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.12739005531353925,33304,17.822,112.83777777777777,126.126,130,suite,cc:0d:f2:26:b1:f7,2,5ghz,30734,5.242,-92,1,10939867,11,4110673,15963,19.5,-89,-89,4,33316263,7871775,17690,25386,6.0,17642,,0,1,-47,Dias_5G,18,23.474017989206477,7.802678837186229,069-5G,2026-06-08T21:05:40.070Z,2.5763788994568135,1200,1024.14
2026-06-08 21:08:19.752000+00:00,48,-67,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.004407092643417995,5792,2.227,114.69111111111111,113.634,58,suite,c0:b5:d7:1a:c1:a1,2,5ghz,16271,51.492,-91,1,16994842,0,3987164,25449,26.0,-87,-86,4,140783792,7336768,16569,96329,58.6,16568,3,4,1,-37,Dias_5G,31,102.6510247365072,12.092314188994294,069-5G,2026-06-08T21:08:53.059Z,0.17579596506403997,63,3.847
2026-06-08 21:09:08.624000+00:00,48,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.605028599743202,24616,169.624,26.842222222222222,32.062,65,suite,08:aa:55:1d:45:66,2,5ghz,30948,5.242,-90,1,11050296,6,5160718,9425,13.0,-89,-90,1,6527223,6866085,5993,7643,6.0,5950,,1,1,-47,Dias_5G,22,3.7733642542982806,8.180673908749753,069-5G,2026-06-08T21:09:13.839Z,3.7200935992741284,2337,941.597
2026-06-08 21:10:56.315000+00:00,48,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.008905683400494979,1448,45.499,38.766666666666666,73.56,32,suite,cc:0d:f2:26:b1:f7,2,5ghz,31055,5.242,-92,1,11360074,11,3763852,12067,13.5,-92,-93,0,21574628,8897219,11841,18297,6.0,11813,,0,1,-47,Dias_5G,17,15.094965910226932,8.790090262208793,069-5G,2026-06-08T21:11:01.297Z,0.06493104940943666,42,516.616
2026-06-08 21:13:49.408000+00:00,48,-66,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.04754513877401555,53576,2.42,76.25,61.396,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,16606,202.796,-91,1,8758755,0,1882922,18845,117.0,-92,-92,0,122019934,6144032,19895,82463,234.0,19894,3,4,1,-43,Dias_5G,31,87.6489379399613,12.561392033269811,069-5G,2026-06-08T21:14:27.395Z,5.23793073667847,1213,2.681
2026-06-08 21:14:31.383000+00:00,48,-72,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.043117173101554045,4344,99.044,7.966666666666665,35.32,97,suite,08:aa:55:1d:45:66,2,5ghz,31271,5.242,-92,1,7110973,3,3882244,8107,40.5,-90,-91,2,14510485,9462873,5548,11579,6.0,5532,,1,1,-47,Dias_5G,21,10.062304678128749,5.181735520853923,069-5G,2026-06-08T21:14:37.141Z,5.485724966123078,3522,577.656
2026-06-08 21:16:17.505000+00:00,48,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.021421550671731304,5792,33.287,19.38888888888889,35.690000000000005,130,suite,cc:0d:f2:26:b1:f7,2,5ghz,31376,5.242,-92,1,11180213,6,3884505,12642,13.5,-92,-93,1,34335578,8064227,14002,25867,6.0,13964,,0,1,-46,Dias_5G,18,24.31723630547781,7.9106388723446495,069-5G,2026-06-08T21:16:21.999Z,0.08022616136919315,42,824.389
2026-06-08 21:19:24.243000+00:00,48,-69,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,4,13.0,0.01273794982908627,7240,3.674,0.0,164.0,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,16945,5.242,-91,1,1220222,0,1042790,7922,13.0,-84,-85,7,62664261,3594648,11019,41961,6.0,11013,3,3,1,-36,Dias_5G,33,37.293583086009264,0.4375644994840041,069-5G,2026-06-08T21:20:06.366Z,13.369878822850549,2317,23.058
2026-06-08 21:19:54.558000+00:00,48,-74,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.2927837302830984,23168,39.402,22.811111111111106,49.480000000000004,65,suite,08:aa:55:1d:45:66,2,5ghz,31597,5.742,-92,1,9130225,0,5090468,8903,29.3,-88,-89,4,11311865,9071621,6581,10768,6.5,6546,,1,1,-47,Dias_5G,19,6.706862282630421,6.489330667428354,069-5G,2026-06-08T21:20:03.080Z,2.430853625342853,1161,3247.544
2026-06-08 21:21:38.228000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.0904415668833093,33304,12.778,30.743333333333332,56.92100000000001,32,suite,cc:0d:f2:26:b1:f7,2,5ghz,31697,25.343,,1,11475629,2,2938547,18623,40.5,-96,-97,,46378913,8743443,15184,33393,29.3,15173,,0,1,-46,Dias_5G,15,31.867150254923523,8.612533880903491,069-5G,2026-06-08T21:21:43.011Z,10.544336652983082,5728,163.537
2026-06-08 21:25:03.136000+00:00,48,-68,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,2,13.0,0.3462789362923283,1448,12.148,88.53222222222222,69.345,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,17278,51.492,-90,1,824855,0,1157766,1601,13.0,-85,-85,5,899474,519633,780,1161,58.6,780,3,1,1,-42,Dias_5G,28,0.34608191910828096,0.40452840323143896,069-5G,2026-06-08T21:25:39.598Z,28.137676705593115,2289,19.64
2026-06-08 21:25:20.462000+00:00,48,-73,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.016474756985956865,2896,31.173,13.583333333333336,26.675,65,suite,08:aa:55:1d:45:66,2,5ghz,31922,11.304,,1,5864835,22,3036959,8568,40.5,-89,-89,,22313188,9407701,8030,16980,13.0,8028,,1,8,-60,Bosque,17,15.088932147496752,3.993814511521615,069-5G,2026-06-08T21:25:27.793Z,6.091319110120104,1202,399.797
2026-06-08 21:26:59.457000+00:00,48,-79,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.020575301340065966,5792,41.427,102.3777777777778,97.15,65,suite,cc:0d:f2:26:b1:f7,2,5ghz,32018,51.585,,1,12967570,49,2534367,16253,58.5,-92,-92,,35728263,8218625,17362,27250,58.5,17359,,0,1,-47,Dias_5G,21,24.275983634367826,8.618717369776194,069-5G,2026-06-08T21:27:03.950Z,6.36844424856765,3468,56.693
2026-06-08 21:30:36.176000+00:00,48,-69,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,13.0,0.5519380853542264,86880,2.249,100.7311111111111,80.45,14,suite,c0:b5:d7:1a:c1:a1,2,5ghz,17612,5.242,-88,1,11748801,0,3257953,11142,13.0,-85,-86,3,19098844,1475250,4327,15460,6.0,4322,3,0,8,-45,Bosque,25,12.628913878555434,20.546654378822044,069-5G,2026-06-08T21:31:13.587Z,5.914619604102075,1240,1.681
2026-06-08 21:30:45.149000+00:00,48,-75,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.03821524260345035,7240,94.233,16.47222222222222,29.534999999999997,97,suite,08:aa:55:1d:45:66,2,5ghz,32243,16.703,-91,1,28355184,6,6101610,25476,58.5,-89,-89,2,28025643,11448231,15653,25572,19.5,15642,,1,1,-48,Dias_5G,19,16.77218434469659,21.119250719317392,069-5G,2026-06-08T21:30:48.727Z,0.12290045063498567,63,212.01
2026-06-08 21:32:20.576000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,2,13.0,0.007329267547015632,4344,11.655,18.299999999999997,36.05,32,suite,cc:0d:f2:26:b1:f7,2,5ghz,32340,76.703,,1,15496272,32,3795057,28023,58.5,-92,-92,,76482139,9787923,35588,54623,87.8,35573,,1,8,-54,Bosque,15,51.13982490505697,11.008671916010499,069-5G,2026-06-08T21:32:25.389Z,0.04770017035775128,21,276.915
2026-06-08 21:36:06.013000+00:00,48,-74,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.0303177501214385,10136,84.809,48.465555555555554,63.72099999999999,97,suite,08:aa:55:1d:45:66,2,5ghz,32565,11.726,-91,1,14310595,2,5368150,15801,58.5,-89,-89,2,38865528,8363174,29089,29944,13.5,29067,,1,1,-45,Dias_5G,19,27.67133786485406,10.550525602709703,069-5G,2026-06-08T21:36:10.969Z,2.9870326454412433,1184,1370.069
2026-06-08 21:36:10.239000+00:00,48,-66,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.0026753782500764734,2896,3.08,13.068888888888889,10.38,6,suite,c0:b5:d7:1a:c1:a1,2,5ghz,17941,202.78,-92,1,19676396,0,4558905,24930,54.0,-90,-85,2,116666911,6603661,13002,81374,234.0,13000,3,4,1,-42,Dias_5G,29,85.84014616322048,15.318775643263805,069-5G,2026-06-08T21:36:43.214Z,2.9662641364769025,1238,2.579
2026-06-08 21:37:41.940000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.26591049149238494,82536,31.455,82.49888888888889,104.29099999999998,65,suite,cc:0d:f2:26:b1:f7,2,5ghz,32661,76.703,-91,1,15977594,37,3470694,20411,58.5,-91,-92,1,38848567,7504002,16133,29466,87.8,16104,,0,1,-47,Dias_5G,17,26.827449130521686,11.13071746031746,069-5G,2026-06-08T21:37:46.285Z,2.5521847455143103,1219,511.549
2026-06-08 21:41:28.441000+00:00,48,-76,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.2634259933051958,41992,31.62,18.32888888888889,28.134000000000004,32,suite,08:aa:55:1d:45:66,2,5ghz,32887,25.343,-91,1,9963497,2,3889826,11171,58.5,-91,-91,0,20656566,8600723,15896,16620,29.3,15852,,1,1,-45,Dias_5G,20,14.256356692992103,6.989175395162826,069-5G,2026-06-08T21:41:32.602Z,0.09280742459396751,42,377.399
2026-06-08 21:41:39.696000+00:00,48,-69,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.0033933663375184642,4344,2.506,2.1199999999999997,4.335,6,suite,c0:b5:d7:1a:c1:a1,2,5ghz,18271,57.203,-92,1,25157370,0,4952948,30785,117.0,-92,-86,0,138601691,6625706,16810,96585,65.0,16809,3,4,1,-42,Dias_5G,28,103.05187988861883,18.222474697705692,069-5G,2026-06-08T21:42:12.123Z,0.20906617110240924,63,2.535
2026-06-08 21:46:49.977000+00:00,48,-72,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,13.0,0.047018412885494396,10136,21.706,94.66000000000001,64.57600000000001,97,suite,08:aa:55:1d:45:66,2,5ghz,33210,5.242,-91,1,3156137,29,4277956,6828,6.5,-89,-91,2,27535737,6530152,23828,19476,6.0,23821,,0,1,-46,Dias_5G,21,19.286083966413436,2.713814055345411,069-5G,2026-06-08T21:46:55.264Z,2.082523757374501,1179,257.215
2026-06-08 21:47:08.834000+00:00,48,-67,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.005609221932739541,1448,4.355,2.23,4.457,6,suite,c0:b5:d7:1a:c1:a1,2,5ghz,18603,68.226,-92,1,19797492,0,4757063,17850,117.0,-91,-94,2,30154301,7068259,6990,23883,78.0,6987,3,4,1,-42,Dias_5G,33,16.360757015105793,13.274511845616916,069-5G,2026-06-08T21:47:45.162Z,0.20774081859774948,84,2.695
2026-06-08 21:48:30.885000+00:00,48,-78,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.016847409167876054,8688,65.824,13.844444444444443,48.400000000000006,65,suite,cc:0d:f2:26:b1:f7,2,5ghz,33310,51.585,,1,30035971,225,6896498,39820,29.3,-92,-92,,83653145,15940214,42177,63237,58.5,42130,,0,1,-47,Dias_5G,13,45.21257929933127,18.904490539871222,069-5G,2026-06-08T21:48:35.335Z,0.12061802377898183,63,318.055
2026-06-08 21:52:12.761000+00:00,48,-74,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.061084427453299096,14480,45.972,8.426666666666668,19.926,65,suite,08:aa:55:1d:45:66,2,5ghz,33535,5.242,-91,1,7757508,1,8074192,10990,19.5,-90,-91,1,28096379,9095526,15600,21326,6.0,15579,,1,1,-45,Dias_5G,19,20.122597901049474,5.324310633213859,069-5G,2026-06-08T21:52:21.113Z,4.7151708974615225,2359,1911.481
2026-06-08 21:52:41.718000+00:00,48,-70,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.008344509289836157,4344,2.613,2.0066666666666664,4.812,59,suite,c0:b5:d7:1a:c1:a1,2,5ghz,18933,68.226,-92,1,31881503,0,5739724,28728,58.6,-90,-86,2,59788576,8551122,8350,46027,78.0,8348,3,4,1,-42,Dias_5G,29,41.64256966755787,22.649365512397768,069-5G,2026-06-08T21:53:15.063Z,0.049236829148202856,21,2.54
2026-06-08 21:53:51.760000+00:00,48,-79,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,13.0,0.01487107354362072,8688,89.968,16.8,37.14,65,suite,cc:0d:f2:26:b1:f7,2,5ghz,33630,25.343,-92,1,22183963,2,5479224,31321,54.0,-92,-92,1,70833226,8272959,33053,51848,29.3,33049,,0,1,-46,Dias_5G,17,50.19611848010372,15.94277332803339,069-5G,2026-06-08T21:53:56.541Z,2.279473536824419,1221,328.011
2026-06-08 21:57:38.511000+00:00,48,-74,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,2,13.0,0.038590989664863906,14480,28.496,8.495555555555557,19.894,65,suite,08:aa:55:1d:45:66,2,5ghz,33857,25.343,-91,1,22135660,2,6744222,22240,13.5,-89,-90,2,45022055,9800181,31131,36628,29.3,31090,,1,1,-47,Dias_5G,15,31.860780009995004,16.333607699176504,069-5G,2026-06-08T21:57:43.038Z,0.1689687541906933,63,748.077
2026-06-08 21:58:11.631000+00:00,48,-67,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,5,13.0,0.008595056497063356,4344,2.387,5.87,8.517,13,suite,c0:b5:d7:1a:c1:a1,2,5ghz,19263,202.796,-92,1,26527271,0,5122668,24892,117.0,-91,-86,1,58695027,8372476,8761,44329,234.0,8758,3,4,1,-38,Dias_5G,28,40.86798391866944,18.657673584857108,069-5G,2026-06-08T21:58:44.684Z,0.2588039560033275,84,2.899
